順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
266,挫,1900,40,3.618,0,59,41,5,6,6,11,18,22,32
267,軽い捻挫 何日で治る,1900,40,3.536,0.003,32,68,14,13,18,32,15,6,2
268,足 捻挫 骨折 見分け方,1800,40,3.741,-0.354,25,75,5,14,20,29,20,7,5
269,足関節不安定症,1800,40,3.559,34.968,33,67,8,14,20,23,19,10,6
270,靭帯損傷とは,1800,40,3.542,2.653,31,69,23,14,14,22,13,8,6
271,捻挫した時の対処法,1500,40,4,0,33,67,18,18,16,22,14,7,5
272,指 捻挫,1500,40,3.731,0.016,32,68,10,13,26,35,12,3,1
273,捻挫 松葉杖,1200,40,4.151,-0.063,21,79,14,18,23,32,10,1,2
274,捻挫 温めるか冷やすか,1200,40,4.058,0.018,38,62,7,9,20,31,20,7,6
275,捻挫の腫れが引く期間,1200,40,4.017,-0.206,25,75,5,2,5,21,25,21,21
276,捻挫 打撲 違い,1100,40,4.152,0,29,71,2,15,26,38,13,3,3
277,足首の捻挫,1100,40,4.041,0,41,59,3,4,11,19,22,16,25
278,捻挫 治る期間,1000,40,4.187,0.001,27,73,15,25,18,24,12,4,2
279,ラストバージン 歌詞,9100,30,1.941,25.807,31,69,44,28,9,11,7,1,0
280,二日酔い 頭痛,8600,30,1.945,-42.927,38,62,1,27,34,25,10,2,1
281,三好高校,8600,30,1.928,27.718,45,55,17,8,9,34,22,5,5
282,叱る,8500,30,1.943,-35.005,44,56,4,5,12,21,22,17,19
283,三角チョコパイ カロリー,8200,30,1.993,34.984,16,84,29,30,17,13,8,2,1
284,三角比 公式,8200,30,1.922,-138.015,48,52,68,11,2,7,7,2,3
285,鍛錬,8100,30,1.979,20.29,41,59,5,9,15,21,24,12,14
286,立方骨,8000,30,2.015,0.009,46,54,3,10,19,26,23,11,8
287,涙腺,7900,30,2.031,-8.145,43,57,10,14,14,18,16,12,16
288,若紫 現代語訳,7800,30,2.17,91.902,35,65,82,4,1,3,4,3,3
289,墨 落とし方,7800,30,1.945,-8.001,21,79,2,3,21,51,15,4,4
290,抗ヒスタミン,7800,30,1.934,9.18,35,65,1,10,19,27,21,12,10
291,明朝,7600,30,2.1,53.329,51,49,7,17,22,20,12,9,13
292,死ぬ夢,7600,30,1.967,-6.246,25,75,9,25,25,23,13,3,2
293,ハイボルト治療,7500,30,2.084,-5.563,39,61,2,6,14,24,28,16,10
294,離断性骨軟骨炎,7500,30,2.074,6.332,51,49,7,13,18,35,17,5,5
295,足つった後ずっと痛い,7500,30,1.941,-38.931,23,77,20,27,24,16,9,3,1
296,権利,7400,30,2.056,7.834,46,54,5,8,10,22,19,16,20
297,膝 靭帯損傷,7400,30,1.975,21.534,39,61,4,7,15,30,24,12,8
298,ビーリアル 友達の友達,7300,30,2.018,-102.15,37,63,58,29,1,6,5,0,1
299,腱,7200,30,2.147,0.133,44,56,6,10,11,20,20,15,18
300,膝蓋腱炎,7200,30,2.095,-7.671,46,54,7,10,15,28,19,12,9
301,ニキ筆箱,7200,30,2.029,-74.435,14,86,49,3,5,28,10,1,4
302,line メンション,7200,30,1.956,31.548,39,61,3,7,19,35,24,8,4
303,生チョコ 賞味期限,7200,30,1.933,-22.939,22,78,13,25,15,18,15,8,6
304,インフル検査,7100,30,1.99,96.341,30,70,7,18,24,28,16,5,2
305,足の甲 痛い,7100,30,1.979,-48.726,26,74,6,15,24,25,18,7,5
306,搬入,7100,30,1.933,6.105,48,52,3,9,13,20,25,15,15
307,集約,7100,30,1.927,32.011,54,46,4,9,20,27,22,11,7
308,熱出す方法,7000,30,2.152,-9.338,29,71,71,19,3,4,3,0,0
309,突き指 内出血,7000,30,1.976,2.151,29,71,12,8,19,39,15,4,3
310,貫禄,7000,30,1.974,-7.201,40,60,11,14,21,21,16,9,8
311,jba 登録,7000,30,1.968,100.216,39,61,23,7,12,39,14,3,2
312,jaaf,7000,30,1.96,16.534,67,33,7,9,11,22,21,14,16
313,u15 バスケ,7000,30,1.949,40.811,46,54,6,2,11,50,20,5,6
314,試合前の食事,6900,30,2.124,-53.716,36,64,9,7,13,45,20,3,3
315,足の筋肉,6900,30,2.114,-0.173,49,51,8,13,13,18,17,14,17
316,伝言ゲーム,6900,30,2.086,24.265,42,58,20,13,15,22,16,8,6
317,開志国際高校 バスケ,6900,30,1.935,75.391,58,42,8,6,13,38,22,7,6
318,無難,6900,30,1.931,-1.665,43,57,11,17,17,20,17,10,8
319,むち打ち,6800,30,2.06,-0.001,45,55,7,17,18,21,20,10,7
320,膨張,6800,30,1.978,4.489,49,51,6,5,7,18,27,19,18
321,舟状骨骨折,6800,30,1.978,-0.004,47,53,7,14,16,26,20,11,6
322,総合体育館,6800,30,1.96,28.456,37,63,19,10,15,30,15,6,5
323,セフジニル錠100mgサワイ,6800,30,1.94,58.821,32,68,1,4,10,22,25,19,19
324,関節炎,6700,30,2.129,0,31,69,3,10,16,22,21,14,14
325,英検合否,6700,30,2.068,-52.681,28,72,53,6,2,21,15,2,1
326,健全,6700,30,2.049,-9.098,41,59,10,16,21,24,15,8,6
327,足首の痛み,6700,30,2.041,-3.33,34,66,2,4,11,18,25,19,21
328,断る,6700,30,1.97,-110.586,43,57,4,6,11,21,18,16,24
329,再三,6700,30,1.964,16.84,48,52,5,18,24,22,18,8,5
330,アイシング スポーツ,6700,30,1.961,0.046,33,67,5,6,14,33,21,11,10
331,富士フイルムスクールフォト,6700,30,1.941,1.761,18,82,4,2,22,48,18,2,4
332,市民体育館,6700,30,1.928,27.181,33,67,13,10,16,35,14,6,6
333,内くるぶしの下が痛い,6600,30,2.165,7.035,27,73,6,8,18,30,23,10,5
334,縫工筋,6600,30,2.124,49.15,48,52,7,27,18,20,14,8,6
335,天職,6600,30,2.029,-5.519,41,59,5,21,23,21,15,8,7
336,精巣がん,6500,30,2.158,77.114,60,40,6,14,19,20,19,12,10
337,リズムトレーニング,6500,30,2.012,-34.038,43,57,2,5,18,37,18,9,11
338,挫折,6500,30,2.004,-0.001,45,55,10,18,17,20,15,9,11
339,松葉杖 購入,6500,30,1.994,0.715,43,57,2,4,8,20,25,20,21
340,走りの学校,6500,30,1.993,-42.128,57,43,3,2,17,49,19,5,5
341,陶酔,6500,30,1.972,0,44,56,17,18,17,17,14,8,9
