順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
159,親知らず 抜歯後 出血,5400,50,4.338,-0.007,35,65,4,29,28,20,13,4,2
160,ドライソケットとは,4800,50,4.392,8.092,19,81,4,34,21,14,15,7,5
161,親知らず抜歯後 歯磨き,1400,50,5.591,4.965,21,79,3,44,27,13,9,3,1
162,isfp 相性,75600,40,1.689,-16.725,22,78,29,48,13,5,3,1,1
163,不眠症,73300,40,1.645,-16.723,39,61,10,20,17,17,15,10,11
164,結婚指輪 ブランド,72800,40,1.657,36.943,30,70,1,42,28,11,10,6,2
165,ユニバ カチューシャ,70900,40,1.659,-97.802,9,91,28,53,8,6,4,1,0
166,ほうれい線,69200,40,1.628,19.627,29,71,3,10,22,27,20,10,8
167,恋愛免許証,67500,40,1.738,-91.679,18,82,64,24,3,5,3,1,0
168,グルテンフリー,67000,40,1.717,-73.854,32,68,3,12,16,20,21,16,12
169,お金がない どうする,66300,40,1.627,-63.956,29,71,2,19,24,28,18,6,3
170,レジーナクリニック,66100,40,1.64,-29.929,17,83,5,40,22,16,12,3,2
171,晩御飯,63400,40,1.615,-70.093,37,63,2,8,21,31,24,9,5
172,gucci 財布,62500,40,1.658,-37.65,23,77,8,23,18,21,19,8,3
173,冒険家,62200,40,1.763,-45.985,20,80,11,44,23,12,7,2,1
174,歯ぎしり 原因,61700,40,1.721,-29.646,33,67,7,26,24,19,14,6,4
175,ニキビパッチ,60400,40,1.741,-73.975,16,84,12,32,24,19,10,2,1
176,二日酔い 食べ物,60400,40,1.628,-68.161,36,64,2,33,25,21,13,4,2
177,白山イオン,60300,40,1.67,-43.875,32,68,4,14,24,26,18,9,5
178,ハイパーリンクセラム,60100,40,1.668,-56.654,11,89,10,12,15,27,26,7,3
179,自律神経 整える,59800,40,1.706,-47.071,29,71,2,10,18,25,22,13,10
180,新幹線チケット,59800,40,1.675,-28.444,35,65,4,17,14,22,25,12,6
181,湯豆腐,59600,40,1.685,28.047,35,65,2,9,21,25,21,12,10
182,ソフトバンクからワイモバイル変更 注意,59600,40,1.641,52.372,26,74,0,2,10,29,33,19,7
183,毛孔性角化症,59200,40,1.735,0.196,10,90,11,25,26,20,12,4,2
184,追いかけられる夢,59000,40,1.715,20.832,23,77,10,24,21,21,16,6,2
185,街コン,58700,40,1.64,-73.107,45,55,1,38,33,13,8,4,3
186,たまごっち 一番くじ,58200,40,1.879,51.277,16,84,9,46,23,12,7,2,1
187,原付,58200,40,1.661,-31.006,63,37,12,18,18,24,17,7,4
188,新時代,58100,40,1.644,12.166,49,51,8,21,16,24,21,7,3
189,イブサンローラン 口紅,57500,40,1.677,-59.73,8,92,12,20,15,20,20,10,3
190,胃潰瘍,57400,40,1.743,11.132,38,62,6,21,21,19,15,9,9
191,ダウン,57300,40,1.761,-63.882,42,58,11,15,16,21,18,10,9
