順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
311,臭い,15600,30,1.683,-15.154,47,53,3,5,9,19,23,19,22
312,お粥,15500,30,1.659,-9.564,33,67,4,12,18,21,21,14,10
313,電灯,15400,30,1.753,-68.096,47,53,2,6,8,14,21,25,24
314,親知らず 虫歯,15400,30,1.659,-0.523,39,61,2,26,31,22,11,5,3
315,メンテナンス,15400,30,1.659,-1.871,57,43,2,8,14,20,21,17,18
316,自立支援医療,15400,30,1.639,-12.368,36,64,1,14,18,23,23,13,8
317,爪楊枝,15400,30,1.633,-40.818,55,45,3,6,9,14,18,20,30
318,ろうそく,15300,30,1.831,0.048,37,63,2,7,9,16,20,21,25
319,涙,15300,30,1.675,29.865,43,57,6,7,9,15,17,17,29
320,健康日本21,15200,30,1.806,-5.555,33,67,8,29,10,16,16,7,14
321,噛むと歯が痛い,15200,30,1.678,-26.415,27,73,6,14,17,24,22,11,6
322,枠,15100,30,1.665,18.111,44,56,5,8,11,17,22,19,18
323,壊れる,15000,30,1.795,-24.444,35,65,1,2,2,9,24,29,33
324,キシリトールガム,15000,30,1.773,2.461,37,63,7,10,12,19,20,15,17
325,ビット,14900,30,1.758,-22.567,64,36,3,7,11,19,23,18,19
326,ストロー,14800,30,1.71,2.031,37,63,9,9,13,20,18,15,16
327,ポリデント 部分入れ歯用,14700,30,1.837,-41.066,41,59,0,1,3,8,20,28,40
328,画面,14700,30,1.669,-24.392,51,49,2,4,7,13,17,20,37
329,町内会,14700,30,1.656,25.156,61,39,1,4,11,14,17,21,32
330,ルルアタック,14700,30,1.635,29.086,32,68,2,19,22,22,20,10,5
331,ふらつき 原因 高齢者,14600,30,1.808,-33.052,37,63,0,1,1,5,10,16,67
332,穏やか,14600,30,1.684,-2.656,37,63,3,6,10,14,22,21,24
333,保健センター,14600,30,1.665,26.048,24,76,4,12,21,24,18,11,10
334,大名,14600,30,1.655,52.151,50,50,3,5,9,16,20,21,26
335,柿食えば鐘がなるなり法隆寺,14500,30,1.78,-131.725,33,67,2,2,3,7,11,22,53
336,排膿散及湯,14500,30,1.663,-41.771,29,71,1,7,15,24,24,17,12
337,錠剤,14500,30,1.63,-0.64,43,57,8,10,12,15,16,16,23
338,依頼,14400,30,1.738,2.72,50,50,2,4,8,15,27,22,22
