順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
191,子供 熱 上がり下がり,21200,490,2.518,23.014,16,84,0,5,49,37,4,3,2
192,縄跳び 長さ 合わせ方,33200,480,2.055,113.254,34,66,1,2,32,46,10,4,5
193,折り紙 星,33100,480,2.094,19.323,16,84,2,7,31,31,12,9,8
194,あやとり ほうき,29400,480,2.225,69.161,22,78,4,6,26,33,8,10,13
195,突発性発疹 うつる,27000,480,2.303,10.002,10,90,0,11,47,17,8,12,5
196,3歳 身長,26600,480,2.309,50.424,19,81,1,6,44,28,5,8,8
197,卒園式 子供服,18400,480,2.649,159.594,13,87,0,3,41,42,5,5,4
198,おたふくかぜ 予防接種,31100,470,2.122,32.804,14,86,1,7,41,33,10,5,3
199,麻婆豆腐 子供,30500,470,2.131,6.757,10,90,0,3,43,40,6,4,4
200,スタジオキャラット,29900,470,2.161,24.135,13,87,1,7,44,32,9,4,3
201,シンカリオン おもちゃ,32300,460,2.067,22.012,39,61,1,3,32,30,9,15,10
202,ワンワンわんだーらんど 2025,31800,460,2.071,194.907,24,76,0,5,47,31,7,6,4
203,成長曲線 男子,31400,460,2.075,24.039,20,80,1,5,38,38,9,5,4
204,アデノウイルス 潜伏期間,30200,460,2.128,18.721,16,84,1,7,35,27,12,14,4
205,おかあさんといっしょ 応募,28700,460,2.182,100.902,13,87,1,8,55,24,3,6,3
206,麻しん風しん 予防接種,27900,460,2.199,31.72,14,86,2,10,34,32,14,5,3
207,おかあさんといっしょ スペシャルステージ,25100,460,2.315,-16.857,22,78,1,5,61,25,3,3,2
208,スキーウェア キッズ,25100,460,2.295,129.663,18,82,0,3,37,44,8,5,3
209,時短勤務 給付金,32300,450,2.051,92.125,15,85,0,10,57,22,5,4,2
210,小学校1年生,31700,450,2.065,25.548,32,68,1,2,25,32,10,15,15
211,入園式 服装 ママ,29000,450,2.142,168.529,9,91,0,10,52,24,5,6,3
212,おとな 手足口病 症状,26500,450,2.24,0.278,23,77,0,9,50,26,7,5,3
213,アンヒバ座薬,25700,450,2.268,26.342,22,78,0,10,41,29,10,6,4
214,はやり目 初期症状,25600,450,2.28,32.184,17,83,1,7,34,33,13,8,4
215,オロパタジン 子供,24900,450,2.256,58.008,11,89,0,1,34,53,6,3,3
216,サンサンキッズtv,23200,450,2.356,45.085,29,71,0,3,36,40,6,7,8
217,いちご舌,23100,450,2.373,2.494,18,82,2,9,36,34,10,6,3
218,入学式 女のコ 服,20200,450,2.512,154.03,9,91,0,3,35,39,6,11,6
219,アールエスウイルス 症状子供,19000,450,2.566,-2.471,12,88,1,9,43,26,7,10,4
220,トイトレ 何歳から,31400,440,2.054,34.589,10,90,0,14,60,19,2,3,2
221,乳歯 生える順番,29600,440,2.112,1.98,14,86,1,7,31,28,11,15,7
222,ニューバランス キッズ,29600,440,2.101,56.305,17,83,0,6,48,34,5,4,3
223,そば 何歳から,26300,440,2.223,59.812,11,89,0,10,63,22,2,2,1
224,ビーマスポーツ,22600,440,2.361,84.218,22,78,0,3,43,42,5,4,3
225,オムツ 洗濯機 対処法,21500,440,2.432,47.137,20,80,0,7,58,27,4,2,2
226,痰がらみの咳が続く,29800,430,2.073,16.076,12,88,1,8,31,30,14,10,6
227,もてぎ アスレチック,28700,430,2.078,82.097,27,73,1,2,27,49,10,6,5
228,jssスイミングスクール,27800,430,2.128,2.623,22,78,2,4,27,43,10,6,8
229,プリキュア イベント,27200,430,2.144,-5.091,34,66,1,4,37,38,8,8,4
230,おかあさんといっしょ コンサート 2025,26800,430,2.18,188.959,20,80,0,7,53,24,5,8,3
231,こどもちゃれんじ 退会,24000,430,2.267,64.534,14,86,0,3,43,44,5,3,2
232,グーン キャンペーン,22200,430,2.375,48.538,9,91,0,8,57,27,3,3,2
233,手足口病 爪が剥がれる,18000,430,2.566,-1.107,17,83,1,7,48,32,6,4,2
234,ランドセル 展示会 2025,17800,430,2.598,205.639,21,79,0,2,45,32,5,9,7
235,結膜炎 保育園,17200,430,2.624,45.416,10,90,0,9,56,26,3,4,2
236,体操教室,29600,420,2.064,59.498,18,82,1,3,31,41,8,6,10
237,マグビルド,28800,420,2.102,49.689,14,86,0,7,57,20,5,8,3
238,ニューブロック,26900,420,2.15,54.981,23,77,0,7,46,27,7,9,4
239,カルボシステイン 子供,26700,420,2.131,38.38,13,87,0,4,34,48,7,4,3
240,小1の壁,24300,420,2.259,68.43,21,79,1,5,39,32,8,8,7
241,ハッピーセット プリキュア,21300,420,2.391,36.941,20,80,3,6,51,31,4,3,2
242,りんご病 症状,28700,410,2.063,104.599,14,86,2,8,41,34,7,5,3
243,ネイス 体操教室,25600,410,2.162,24.919,21,79,0,4,41,39,7,5,4
244,シンカリオン チェンジザワールド,25300,410,2.178,8.975,43,57,2,4,34,39,10,6,5
245,ドリーム21,25000,410,2.205,17.856,24,76,1,6,42,35,6,5,5
246,5歳 身長,24800,410,2.213,46.318,22,78,1,4,34,34,6,12,9
247,チャレンジタッチ タッチペン,21700,410,2.31,20.959,19,81,1,1,33,55,7,1,2
248,トスフロキサシントシル酸塩小児用,19700,410,2.426,44.514,14,86,1,4,41,40,7,4,3
249,グリローズ,19700,410,2.422,98.364,10,90,0,3,56,33,3,3,2
250,水疱瘡 手足口病 違い,14600,410,2.746,0.214,11,89,0,7,49,32,5,4,3
