順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
167,妊娠初期 腹痛,15700,510,2.957,-32.349,13,87,2,30,53,11,2,2,0
168,新生児 睡眠時間,14600,510,3.023,38.95,21,79,0,19,61,12,3,3,2
169,新生児 しゃっくり 対処法,14500,510,3.014,41.553,22,78,0,19,58,14,3,5,1
170,帝王切開 術後,14000,510,3.043,45.506,14,86,1,9,39,18,10,17,6
171,エコー写真 保存,13300,510,3.102,-7.431,6,94,0,26,57,11,2,2,2
172,妊婦 生卵,12900,510,3.139,-5.26,16,84,0,24,57,12,3,3,1
173,新生児 吐き戻し,12000,510,3.214,36.924,19,81,0,24,59,9,3,4,1
174,会陰切開 痛み いつまで,10900,510,3.314,20.503,3,97,0,29,56,8,2,3,2
175,腹帯 安産祈願,15900,500,2.96,1.785,20,80,0,8,16,6,20,39,11
176,戌の日 お参り,15600,500,2.933,7.606,21,79,0,10,32,11,20,23,4
177,胎動,12400,500,3.167,14.447,23,77,2,19,44,14,7,7,7
178,後期つわり 症状,12000,500,3.198,3.971,8,92,0,26,57,9,3,3,2
179,妊婦 下痢,10600,500,3.321,4.32,9,91,0,29,57,9,2,2,1
180,計画無痛分娩 予定日 決め方,6200,500,3.847,13.985,6,94,0,19,63,9,3,4,2
181,母乳パッド,14800,490,2.96,51.26,9,91,1,20,57,12,3,5,2
182,妊娠中期 いつから,14000,490,3.016,7.323,6,94,0,27,53,11,4,3,2
183,胎児スクリーニング検査,10900,490,3.269,18.431,9,91,0,21,55,11,4,7,2
184,マタニティブラ,10700,490,3.292,4.281,6,94,0,28,53,10,3,4,2
185,妊娠中期 お腹の張り,9700,490,3.399,31.927,8,92,0,28,58,9,2,2,1
186,新生児黄疸,14900,480,2.953,25.899,17,83,1,20,31,11,13,17,7
187,沐浴 いつまで,14600,480,2.951,41.756,22,78,0,18,53,12,6,8,3
188,妊婦 寿司,14500,480,2.971,-8.357,23,77,1,24,52,13,5,4,1
189,生後2週間 ミルクの量,13100,480,3.053,53.72,10,90,0,24,55,10,5,5,1
190,妊娠したらすること,12300,480,3.142,-14.856,18,82,1,32,49,10,4,3,1
191,出産後 手続き,11100,480,3.223,26.145,34,66,0,23,60,12,2,2,1
192,産婦人科 選び方,10900,480,3.275,-7.908,15,85,2,35,41,8,4,5,5
193,マタニティヨガ,9300,480,3.38,7.69,6,94,0,16,57,16,5,4,2
194,無痛分娩 無償化,5100,480,4.023,0,8,92,1,26,61,7,1,3,1
195,妊娠初期 食べ物,13800,470,3.001,-22.423,30,70,1,16,42,14,12,13,2
196,ラズベリーリーフティー,11800,470,3.129,33.576,4,96,0,19,57,14,5,3,2
197,妊娠17週,9700,470,3.317,4.006,12,88,1,14,49,16,7,10,3
198,ダウン症 エコー 特徴,13100,460,3.006,15.24,12,88,0,24,58,11,2,3,2
199,妊娠中 はちみつ,12200,460,3.071,-10.397,6,94,0,25,58,11,2,3,1
200,誘発分娩,10000,460,3.302,15.153,13,87,1,27,47,10,6,7,2
201,妊娠中 性行為,14600,450,2.939,-1.033,25,75,3,40,47,7,1,1,1
202,スワドル デメリット,12500,450,3.044,74.861,16,84,0,18,50,11,7,11,3
203,出生届の書き方,12200,450,3.062,40.911,42,58,0,16,57,16,3,4,4
204,前駆陣痛から本陣痛まで,12100,450,3.095,31.629,14,86,1,24,47,9,8,9,2
205,新生児 体温,11200,450,3.149,37.851,19,81,0,22,58,12,3,4,1
206,臨月 お腹の張り,10100,450,3.248,25.182,8,92,0,22,59,11,3,3,2
207,内診グリグリ,8800,450,3.405,22.399,6,94,2,31,56,7,1,2,1
208,ベビーセンサー,12900,440,3.01,78.852,18,82,0,25,54,11,4,4,2
209,うなぎ 妊娠中,12800,440,2.993,1.971,15,85,0,21,61,11,2,3,2
210,妊婦 明太子,11000,440,3.156,-3.957,14,86,0,28,57,10,2,2,1
211,34週 赤ちゃん 体重,10700,440,3.184,14.595,9,91,0,19,51,14,5,8,3
212,陣痛バッグ 中身,10300,440,3.222,12.414,5,95,0,23,63,10,1,2,1
213,妊娠糖尿病 診断基準,12900,430,2.967,16.064,8,92,0,23,50,16,4,4,3
214,お宮参り 服装 ママ,12600,430,2.995,65.779,6,94,0,23,56,9,4,6,2
215,抱っこ紐 いつから,12100,430,3.023,62.758,19,81,0,19,55,12,4,7,3
216,スリーパー 新生児,12000,430,3.059,51.098,15,85,0,16,45,11,9,14,5
217,ピジョン 哺乳瓶消毒,11900,430,3.055,58.382,13,87,0,19,52,13,6,8,2
218,新生児 おしゃぶり,11800,430,3.074,46.966,20,80,0,25,58,9,3,4,1
219,新生児 外出 いつから,11500,430,3.074,45.273,29,71,0,17,50,16,7,8,2
220,胎児ドック,10000,430,3.209,2.383,12,88,0,15,54,19,4,6,2
221,妊娠30週,8400,430,3.379,19.919,14,86,1,17,49,15,7,9,2
222,自然分娩,5300,430,3.844,0.001,26,74,6,22,38,15,8,8,3
223,ネオママイズム ベッドインベッド,12600,420,2.982,42.854,12,88,0,20,53,9,7,9,2
224,卵黄嚢,12600,420,2.951,-11.566,11,89,1,21,55,14,4,3,2
225,カロナール 妊娠中,12500,420,2.964,7.613,16,84,0,21,57,14,4,3,1
226,乳頭保護器,11600,420,3.049,52.841,7,93,0,26,56,10,3,4,1
227,新生児 便秘,11100,420,3.092,49.994,20,80,0,19,57,11,4,7,2
228,妊娠中 体重増加の目安,11000,420,3.094,10.389,3,97,0,24,61,11,1,2,1
229,明太子 妊娠中,10600,420,3.129,-7.982,10,90,0,25,63,8,1,2,1
230,子宮口 開く方法,8600,420,3.361,14.261,20,80,1,24,48,11,6,7,3
231,妊娠後期 吐き気,8500,420,3.357,9.235,13,87,0,26,54,11,4,4,1
232,子宮口1センチ 陣痛まで,8500,420,3.352,16.963,8,92,0,24,52,10,7,6,1
233,妊娠5週目 流産の兆候,12500,410,2.926,-26.895,7,93,0,23,52,18,3,3,1
234,生後1ヶ月 外出,12400,410,2.951,54.934,13,87,0,23,56,11,4,5,1
235,産後 体重の減り方,10000,410,3.158,41.412,2,98,0,18,66,13,1,1,1
236,臍帯血 費用,9800,410,3.187,7.04,16,84,0,15,55,15,5,6,4
237,妊婦 体重,8400,410,3.351,16.279,7,93,0,25,57,11,3,3,1
238,妊娠後期 眠れない,8300,410,3.326,20.788,3,97,0,21,64,11,1,2,1
239,性別発表 サプライズ,11000,400,3.054,-0.441,10,90,0,23,52,10,8,6,1
240,ニューボーンフォト いつまで,10600,400,3.091,43.713,9,91,0,23,52,11,6,6,2
241,つわり 頭痛,10600,400,3.084,-7.909,11,89,0,22,60,11,3,3,1
242,新生児 手足バタバタ,9800,400,3.162,38.587,17,83,0,22,60,11,2,4,1
243,妊娠報告 親,9500,400,3.228,-13.518,13,87,0,34,55,6,2,3,0
244,クアトロ検査,9300,400,3.216,-0.007,11,89,0,16,55,16,5,6,2
245,妊娠35週,6400,400,3.575,17.717,13,87,1,15,49,17,7,9,2
246,帝王切開 費用,11200,390,3.006,12.926,31,69,1,20,46,14,7,8,4
247,破水,11100,390,3.032,14.438,35,65,4,22,42,14,7,7,4
248,クリームチーズ 妊娠中,11000,390,3.029,0.695,6,94,0,24,64,8,1,2,1
249,おしるし 量,10700,390,3.07,23.994,6,94,1,25,57,10,3,3,1
250,授乳中 食べ物,10300,390,3.084,47.557,9,91,0,23,58,11,4,3,1
251,内診グリグリとは,9900,390,3.155,23.896,4,96,2,28,52,10,3,3,2
252,授乳 姿勢 コツ 深いくわえ方,9400,390,3.169,48.968,8,92,0,17,59,14,3,4,3
253,ソフロロジー法,8600,390,3.281,9.82,8,92,1,22,51,13,6,5,2
254,妊娠19週,8300,390,3.293,0,12,88,1,15,46,16,7,11,4
255,タミータイム いつから,11700,380,2.947,67.795,10,90,0,25,56,9,4,5,1
256,胎動カウント やり方,10800,380,3.03,20.339,6,94,0,22,60,12,2,2,2
257,エコー写真 アルバム,10300,380,3.07,-0.921,8,92,0,22,59,12,2,3,2
258,新生児 くしゃみ,9500,380,3.152,45.016,20,80,0,19,59,14,3,4,1
259,妊娠7ヶ月 体重増加 目安,8400,380,3.255,10.65,3,97,0,23,60,11,2,2,2
260,妊娠中 お腹の張り,7800,380,3.361,15.985,11,89,1,24,58,12,2,2,1
261,妊娠32週,6500,380,3.497,20.997,13,87,0,14,46,17,8,11,4
262,新生児 チャイルドシート,10900,370,2.97,28.57,28,72,0,16,52,13,7,9,3
263,32週 赤ちゃん 体重,10700,370,2.999,22.849,9,91,0,17,52,13,5,10,3
264,妊娠初期 便秘,10600,370,3.031,-11.768,5,95,1,30,55,9,2,2,1
265,妊娠糖尿病 食事,10600,370,2.995,15.398,10,90,0,14,53,15,6,9,3
266,カフェイン 妊娠中,10500,370,3.024,-7.198,7,93,0,25,59,10,2,3,1
267,新生児 くしゃみ 多い,10200,370,3.064,38.175,6,94,0,28,65,4,1,1,1
268,おむつストッカー,9700,370,3.113,37.908,8,92,0,20,55,12,6,5,2
269,妊娠4ヶ月 お腹 大きさ,9700,370,3.102,0.237,8,92,2,25,49,12,5,5,2
270,お腹の張り 妊娠中,9000,370,3.193,2.791,4,96,1,26,60,9,1,2,1
271,セレモニードレス 男の子,8800,370,3.224,29.055,10,90,0,24,51,9,7,8,1
272,妊婦 抱き枕,8700,370,3.202,3.415,18,82,0,21,59,13,3,3,1
273,出産準備 いつから,8500,370,3.244,8.128,8,92,0,19,45,9,11,13,3
274,妊婦 運転 いつまで,8400,370,3.245,1.768,16,84,1,19,49,12,5,10,4
275,妊娠後期 息苦しい,7900,370,3.279,35.082,6,94,0,23,61,11,1,3,1
276,妊娠中 うなぎ,9900,360,3.055,1.776,11,89,0,22,60,11,2,4,1
277,妊娠初期 オナニー,9800,360,3.066,-9.734,3,97,0,31,60,7,1,1,0
278,胎児 成長曲線,9800,360,3.063,8.288,10,90,0,19,59,11,2,5,4
279,アカチャンホンポ マタニティマーク,9600,360,3.107,2.431,6,94,0,34,54,7,2,2,1
280,子宮頸管長さ 週数 平均,9300,360,3.118,62.227,5,95,0,26,50,10,5,7,2
281,産褥パッド,9000,360,3.163,28.734,6,94,1,21,55,12,4,5,2
282,妊娠 職場報告 いつ,9000,360,3.154,-12.588,9,91,0,28,59,10,1,2,0
283,胎児 しゃっくり,8800,360,3.178,19.738,18,82,0,22,55,14,3,4,2
284,骨盤ベルト 産後,8700,360,3.173,30.344,4,96,0,24,59,10,3,3,1
285,妊婦 食事,8400,360,3.233,-17.038,30,70,1,19,34,12,11,17,6
286,マタニティ ズボン,8200,360,3.234,1.19,6,94,0,12,50,14,10,10,4
